Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2008,Fall,Arts & Sciences,Chemistry,Course Level,700,0
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,700,0
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,700,0
2008,Fall,Arts & Sciences,Sociology,Course Level,600,0
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,600,0
2008,Fall,Arts & Sciences,Psychology,Course Level,600,0
2008,Fall,Arts & Sciences,Political Science,Course Level,600,0
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,600,0
2008,Fall,Arts & Sciences,Philosophy,Course Level,600,0
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,600,0
2008,Fall,Arts & Sciences,Mathematics,Course Level,600,0
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,600,0
2008,Fall,Arts & Sciences,History,Course Level,600,0
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,600,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,600,0
2008,Fall,Arts & Sciences,English,Course Level,600,0
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,600,0
2008,Fall,Arts & Sciences,Communication Studies,Course Level,600,0
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,600,0
2008,Fall,Arts & Sciences,Chemistry,Course Level,600,0
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,600,0
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,600,0
2008,Fall,Arts & Sciences,Sociology,Course Level,500,0
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,500,0
2008,Fall,Arts & Sciences,Psychology,Course Level,500,0
2008,Fall,Arts & Sciences,Political Science,Course Level,500,0
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,500,0
2008,Fall,Arts & Sciences,Philosophy,Course Level,500,0
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,500,0
2008,Fall,Arts & Sciences,Mathematics,Course Level,500,0
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,500,0
2008,Fall,Arts & Sciences,History,Course Level,500,0
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,500,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,500,0
2008,Fall,Arts & Sciences,English,Course Level,500,0
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,500,0
2008,Fall,Arts & Sciences,Communication Studies,Course Level,500,0
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,500,0
2008,Fall,Arts & Sciences,Chemistry,Course Level,500,0
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,500,0
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,500,0
2008,Fall,Arts & Sciences,Sociology,Course Level,400,453
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,400,484
2008,Fall,Arts & Sciences,Psychology,Course Level,400,1773
2008,Fall,Arts & Sciences,Political Science,Course Level,400,495
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,400,156
2008,Fall,Arts & Sciences,Philosophy,Course Level,400,24
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,400,351
2008,Fall,Arts & Sciences,Mathematics,Course Level,400,272
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,400,153
2008,Fall,Arts & Sciences,History,Course Level,400,699
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,400,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,400,341
2008,Fall,Arts & Sciences,English,Course Level,400,613
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,400,353
2008,Fall,Arts & Sciences,Communication Studies,Course Level,400,238
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,400,126
2008,Fall,Arts & Sciences,Chemistry,Course Level,400,488
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,400,152
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,400,506
2008,Fall,Arts & Sciences,Sociology,Course Level,300,226
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,300,886
2008,Fall,Arts & Sciences,Psychology,Course Level,300,1255
2008,Fall,Arts & Sciences,Political Science,Course Level,300,887
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,300,4
2008,Fall,Arts & Sciences,Philosophy,Course Level,300,246
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,300,1821
2008,Fall,Arts & Sciences,Mathematics,Course Level,300,1181
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,300,162
2008,Fall,Arts & Sciences,History,Course Level,300,1386
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,300,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,300,39
2008,Fall,Arts & Sciences,English,Course Level,300,1552
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,300,330
2008,Fall,Arts & Sciences,Communication Studies,Course Level,300,2296
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,300,453
2008,Fall,Arts & Sciences,Chemistry,Course Level,300,18
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,300,99
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,300,233
2008,Fall,Arts & Sciences,Sociology,Course Level,200,2517
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,200,3150
2008,Fall,Arts & Sciences,Psychology,Course Level,200,2806
2008,Fall,Arts & Sciences,Political Science,Course Level,200,849
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,200,2119
2008,Fall,Arts & Sciences,Philosophy,Course Level,200,459
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,200,3649
2008,Fall,Arts & Sciences,Mathematics,Course Level,200,2816
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,200,501
2008,Fall,Arts & Sciences,History,Course Level,200,6054
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,200,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,200,371
2008,Fall,Arts & Sciences,English,Course Level,200,4140
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,200,282
2008,Fall,Arts & Sciences,Communication Studies,Course Level,200,1248
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,200,375
2008,Fall,Arts & Sciences,Chemistry,Course Level,200,2515
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,200,262
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,200,1167
2008,Fall,Arts & Sciences,Sociology,Course Level,100,2739
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,100,6383
2008,Fall,Arts & Sciences,Psychology,Course Level,100,4882
2008,Fall,Arts & Sciences,Political Science,Course Level,100,3474
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,100,4699
2008,Fall,Arts & Sciences,Philosophy,Course Level,100,2460
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,100,5558
2008,Fall,Arts & Sciences,Mathematics,Course Level,100,13321
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,100,339
2008,Fall,Arts & Sciences,History,Course Level,100,3690
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,100,15
2008,Fall,Arts & Sciences,Geosciences,Course Level,100,2609
2008,Fall,Arts & Sciences,English,Course Level,100,8445
2008,Fall,Arts & Sciences,Computer Science & Engineering,Course Level,100,1632
2008,Fall,Arts & Sciences,Communication Studies,Course Level,100,1980
2008,Fall,Arts & Sciences,Classics & Religious Studies,Course Level,100,1833
2008,Fall,Arts & Sciences,Chemistry,Course Level,100,6901
2008,Fall,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,100,84
2008,Fall,Arts & Sciences,Anthropology & Geography,Course Level,100,3511
2008,Fall,Arts & Sciences,Sociology,Course Level,<100,0
2008,Fall,Arts & Sciences,School of Biological Sciences,Course Level,<100,0
2008,Fall,Arts & Sciences,Psychology,Course Level,<100,0
2008,Fall,Arts & Sciences,Political Science,Course Level,<100,0
2008,Fall,Arts & Sciences,Physics & Astronomy,Course Level,<100,0
2008,Fall,Arts & Sciences,Philosophy,Course Level,<100,0
2008,Fall,Arts & Sciences,Modern Languages & Literatures,Course Level,<100,0
2008,Fall,Arts & Sciences,Mathematics,Course Level,<100,0
2008,Fall,Arts & Sciences,Institute for Ethnic Studies,Course Level,<100,0
2008,Fall,Arts & Sciences,History,Course Level,<100,0
2008,Fall,Arts & Sciences,Great Plains Studies Program,Course Level,<100,0
2008,Fall,Arts & Sciences,Geosciences,Course Level,<100,0
2008,Fall,Arts & Sciences,English,Course Level,<100,0
