Year,Semester,College/Division,Department ,LEVEL,Level,SCH (w/ zeros)
2010,Spring,Arts & Sciences,Geosciences,Course Level,900,107
2010,Spring,Arts & Sciences,English,Course Level,900,654.9999998
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,900,382
2010,Spring,Arts & Sciences,Communication Studies,Course Level,900,170
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,900,0
2010,Spring,Arts & Sciences,Chemistry,Course Level,900,496.0000001
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,900,63
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,900,93
2010,Spring,Arts & Sciences,Sociology,Course Level,800,173
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,800,422
2010,Spring,Arts & Sciences,Psychology,Course Level,800,16
2010,Spring,Arts & Sciences,Political Science,Course Level,800,115
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,800,37
2010,Spring,Arts & Sciences,Philosophy,Course Level,800,108
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,800,118
2010,Spring,Arts & Sciences,Mathematics,Course Level,800,467
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,800,0
2010,Spring,Arts & Sciences,History,Course Level,800,141
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,800,3
2010,Spring,Arts & Sciences,Geosciences,Course Level,800,247
2010,Spring,Arts & Sciences,English,Course Level,800,364
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,800,280
2010,Spring,Arts & Sciences,Communication Studies,Course Level,800,123
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,800,9
2010,Spring,Arts & Sciences,Chemistry,Course Level,800,257
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,800,29
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,800,291
2010,Spring,Arts & Sciences,Sociology,Course Level,700,0
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,700,0
2010,Spring,Arts & Sciences,Psychology,Course Level,700,0
2010,Spring,Arts & Sciences,Political Science,Course Level,700,0
2010,Spring,Arts & Sciences,Physics & Astronomy,Course Level,700,0
2010,Spring,Arts & Sciences,Philosophy,Course Level,700,0
2010,Spring,Arts & Sciences,Modern Languages & Literatures,Course Level,700,0
2010,Spring,Arts & Sciences,Mathematics,Course Level,700,0
2010,Spring,Arts & Sciences,Institute for Ethnic Studies,Course Level,700,0
2010,Spring,Arts & Sciences,History,Course Level,700,0
2010,Spring,Arts & Sciences,Great Plains Studies Program,Course Level,700,0
2010,Spring,Arts & Sciences,Geosciences,Course Level,700,0
2010,Spring,Arts & Sciences,English,Course Level,700,0
2010,Spring,Arts & Sciences,Computer Science & Engineering,Course Level,700,0
2010,Spring,Arts & Sciences,Communication Studies,Course Level,700,0
2010,Spring,Arts & Sciences,Classics & Religious Studies,Course Level,700,0
2010,Spring,Arts & Sciences,Chemistry,Course Level,700,0
2010,Spring,Arts & Sciences,Arts & Sciences - Dean's Office,Course Level,700,0
2010,Spring,Arts & Sciences,ANTHROPOLOGY,Course Level,700,0
2010,Spring,Arts & Sciences,Sociology,Course Level,600,0
2010,Spring,Arts & Sciences,School of Biological Sciences,Course Level,600,0
2010,Spring,Arts & Sciences,Psychology,Course Level,600,0
2010,Spring,Arts & Sciences,Political Science,Course Level,600,0
